-3.135669249765595305e+05,-9.279584374982495501e+04
-3.134937795845458168e+05,-9.279055643565449282e+04
-3.112174211760178441e+05,-9.238994466324182576e+04
-3.087267758178038057e+05,-9.172692780391394626e+04
-3.085869407020478975e+05,-9.168137002602615394e+04
-3.085491541819034610e+05,-9.167091612809311482e+04
-3.071010980441000429e+05,-9.096580706860822102e+04
-3.084046064119159128e+05,-9.162427706583145482e+04
-3.083406420217210543e+05,-9.160280561896890868e+04
-3.081872786478143535e+05,-9.154496779473229253e+04
-3.078872811521192198e+05,-9.143941255753801670e+04
-3.062178204562457395e+05,-9.071530572560153087e+04
-3.045422161710737855e+05,-9.003994366817345144e+04
-3.041123133326309035e+05,-8.989073373328818707e+04
-3.002232059773369110e+05,-8.856347859508791589e+04
-2.987207243725296576e+05,-8.798584682880454056e+04
-2.973943856755682500e+05,-8.753152999676935724e+04
-2.954357758840145543e+05,-8.690483694362730603e+04
-2.951798274645526544e+05,-8.682192838137972285e+04
-2.939603760316078551e+05,-8.634913809771930391e+04
-2.939573422995435540e+05,-8.635789579036321084e+04
-2.939284411307742703e+05,-8.638097665700857760e+04
-2.913745725718907197e+05,-8.542073881115876429e+04
-2.912418898120252416e+05,-8.536443068439210765e+04
-2.866618048056890257e+05,-8.341181193515242194e+04
-2.855758550460979459e+05,-8.288725357214013638e+04
-2.939218325220870902e+05,-8.708370937810941541e+04
-2.847233861544262036e+05,-8.247552748142673227e+04
-2.849281998470670078e+05,-8.261078364136535674e+04
-2.847934569887784892e+05,-8.257157364896623767e+04
-2.846834445815431536e+05,-8.251109030871263531e+04
-2.812318740240302868e+05,-8.106917385462341190e+04
-3.043744229734973633e+05,-9.251403573864660575e+04
-2.735346866520870244e+05,-7.777310172305371088e+04
-3.058307711916886619e+05,-9.428997735938112601e+04
-2.708188911704561906e+05,-7.677314884475080180e+04
-2.702077871626097476e+05,-7.656806160922064737e+04
-2.701987164310023072e+05,-7.656720269512740197e+04
-2.976412465775548480e+05,-8.996203976121272717e+04
-2.700851997244117083e+05,-7.654132555718047661e+04
-2.682224604192886036e+05,-7.591082046546370839e+04
-2.676964575112304883e+05,-7.586753749091466307e+04
-2.676734879927001311e+05,-7.585751313140106504e+04
-2.670022954577043420e+05,-7.563441572511593404e+04
-2.655294039909266867e+05,-7.520605571358682937e+04
-2.636203072688963148e+05,-7.464566802476403245e+04
-2.617958777406073350e+05,-7.416824560916956398e+04
-2.617882620169777947e+05,-7.415556556079404254e+04
-2.616504264554032416e+05,-7.411434220130716858e+04
-2.616108921880660928e+05,-7.410743930703560181e+04
-2.613849129265849479e+05,-7.404241249805707776e+04
-2.588970233626921254e+05,-7.332487247925784322e+04
-2.581756826354450313e+05,-7.313368410812551156e+04
-2.828057806022278965e+05,-8.464048008295259206e+04
-2.578479994735294604e+05,-7.305607286534830928e+04
-2.576519575455933227e+05,-7.298674192045022210e+04
-2.576203749782883679e+05,-7.298880383208584681e+04
-2.564214795341334830e+05,-7.261429918940662174e+04
-2.543175127648212947e+05,-7.199512864695378812e+04
-2.542894535228409222e+05,-7.199181467534773401e+04
-2.539790193348244065e+05,-7.190030553652746312e+04
-2.538459890925854852e+05,-7.186128564256856043e+04
-2.534530609910644998e+05,-7.175873606282242690e+04
-2.533741348197624029e+05,-7.173210133944172412e+04
-3.101739224508476909e+05,-8.830400770385208307e+04
-2.520495671199937642e+05,-7.136566332739617792e+04
-2.518479080884114082e+05,-7.131161554410227109e+04
-2.516401192358765402e+05,-7.125053324451229128e+04
-2.494626937770211080e+05,-7.059033322821753973e+04
-2.492905167970666371e+05,-7.053917324303823989e+04
-2.480589139314622444e+05,-7.015854829176433850e+04
-2.479492473259122926e+05,-7.011904389617627021e+04
-2.478002131066386646e+05,-7.007176967419052380e+04
-2.463996572800502763e+05,-6.959576361627349979e+04
-2.460280829568372574e+05,-6.948597747005407291e+04
-2.458925294679367798e+05,-6.943836695766102639e+04
-2.448235336578435381e+05,-6.915712863627710612e+04
-2.447502498558946245e+05,-6.912884062633276335e+04
-2.444026034874923353e+05,-6.903642488788480114e+04
-2.705510258862129413e+05,-8.143650197091590962e+04
-2.435388991744069790e+05,-6.882013662364058837e+04
-2.429627966067269444e+05,-6.869256379263677809e+04
-2.538161520425032359e+05,-7.453715259287352092e+04
-2.411867741925067094e+05,-6.820771259508168441e+04
-2.452121121055053663e+05,-7.026073333959269803e+04
5.503875900577260181e+05,3.391235922813100624e+05
-2.393672638344857551e+05,-6.770043628294803784e+04
-2.637967808801626088e+05,-7.969101851600945520e+04
-2.387703260445118940e+05,-6.752319057146755222e+04
-2.384466135105669382e+05,-6.742498598221004067e+04
-2.698495693638526136e+05,-8.271181481103514670e+04
-2.717408207660051994e+05,-8.352341647973572253e+04
-2.352090717773311480e+05,-6.649381864820793271e+04
-2.346388080798781593e+05,-6.633617343616212020e+04
-2.301807354387297819e+05,-6.499872659892815864e+04
-2.797361039271890768e+05,-8.881015590790717397e+04
-2.979299340094800573e+05,-9.906969695054976910e+04
-2.516697087879694591e+05,-7.607785224672008189e+04
-2.244323912194278673e+05,-6.306936751669721707e+04
-2.211406670711638581e+05,-6.200100993691761687e+04
-2.205637744592734962e+05,-6.184548042401406565e+04
-2.294301059562994051e+05,-6.576453823478329286e+04
-2.130728265440206742e+05,-5.957404527523175057e+04
-2.110646384749924182e+05,-5.892694756819706527e+04
-2.091720965135725564e+05,-5.831486749041358416e+04
-2.536225589945508982e+05,-7.962729488974364358e+04
-2.613531038021664426e+05,-8.353397199790008017e+04
-2.060747953617665044e+05,-5.730709097829304665e+04
-2.691950089024921763e+05,-8.725254467006890627e+04
-2.425695921063576825e+05,-7.391795873143148492e+04
-2.037982108473962871e+05,-5.654314438240699383e+04
-2.036577204506882990e+05,-5.648672774052171735e+04
-2.034162764591051673e+05,-5.640023983803024748e+04
-2.423763189249252609e+05,-7.420818246522861591e+04
-2.001431049195956148e+05,-5.525843548566167010e+04
-1.996082308019354241e+05,-5.511307122019569942e+04
-1.995307378796286357e+05,-5.508972607787314337e+04
-1.992114929213654541e+05,-5.501442271671685012e+04
-1.988753185117108515e+05,-5.493865243352900143e+04
-2.480469504628747236e+05,-7.837820058357153903e+04
5.857864924110594206e+06,4.577744837051408249e+05
-1.947255683319009840e+05,-5.390038043521282816e+04
-1.942823561032587022e+05,-5.378150771885814902e+04
-2.739018805453768582e+05,-9.156318742200151610e+04
-1.924820856671789952e+05,-5.327954227961812285e+04
-1.915104650480267010e+05,-5.297277958577647951e+04
-1.931096087281847722e+05,-5.359545418219958083e+04
-1.897919968568690238e+05,-5.245107331579721358e+04
-1.977726452473996615e+05,-5.603572859851874091e+04
-2.004873681152800564e+05,-5.729816776414499327e+04
-1.836336571567349310e+05,-5.047729440499173506e+04
-1.820272639816136507e+05,-4.986949951244208205e+04
-1.815333386436420260e+05,-4.966500494688388426e+04
-1.813799958833906276e+05,-4.960441981155816029e+04
-2.008007770072997373e+05,-5.795955482393090642e+04
-1.808030952504187881e+05,-4.939266345280956739e+04
-1.797978880688674690e+05,-4.907222294791850436e+04
-1.795442369222733541e+05,-4.898838233715623210e+04
-1.793962834365749150e+05,-4.894252692878013477e+04
-1.810900843022312038e+05,-4.991452130328303610e+04
-1.766564100972101733e+05,-4.804983548898620211e+04
-1.764667761413496628e+05,-4.798890540471236454e+04
-1.764469261557976424e+05,-4.797800026546195295e+04
-2.398742225872082636e+05,-7.818867221247649286e+04
-1.696274417253527790e+05,-4.600548021312263882e+04
